"","county","total_cases","total_cases_perc","total_deaths","total_deaths_perc","population","lon","lat","group"
"127","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-121.650398254395,45.2923126220703,3
"128","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-121.656135559082,45.2751235961914,3
"129","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-121.673316955566,45.2464752197266,3
"130","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-121.656135559082,45.2350196838379,3
"131","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-121.742073059082,45.1834526062012,3
"132","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-121.730606079102,45.1605339050293,3
"133","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-121.701965332031,45.1548042297363,3
"134","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-121.696243286133,45.1261558532715,3
"135","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-121.656135559082,45.1146965026855,3
"136","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-121.650398254395,45.0860481262207,3
"137","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-121.66185760498,45.0631294250488,3
"138","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-121.701965332031,45.0574035644531,3
"139","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-121.724884033203,45.0344848632812,3
"140","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-121.77645111084,45.0344848632812,3
"141","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-121.793640136719,45.0115661621094,3
"142","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-121.77645111084,44.9886474609375,3
"143","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-121.77645111084,44.9428100585938,3
"144","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-121.696243286133,44.891242980957,3
"145","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-121.742073059082,44.8683242797852,3
"146","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-122.383781433105,44.8740577697754,3
"147","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-122.41242980957,44.89697265625,3
"148","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-122.504104614258,44.9198913574219,3
"149","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-122.607238769531,45.0058326721191,3
"150","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-122.77912902832,45.1146965026855,3
"151","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-122.77912902832,45.1318855285645,3
"152","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-122.750480651855,45.217830657959,3
"153","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-122.744743347168,45.2407493591309,3
"154","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-122.77912902832,45.2407493591309,3
"155","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-122.77912902832,45.2579383850098,3
"156","Clackamas",63827,0.152627891350042,632,0.001511285621026,418187,-122.847877502441,45.2579383850098,3
"157","Clatsop",4810,0.119580350039777,50,0.00124303898170247,40224,-123.369270324707,46.1402893066406,4
"158","Clatsop",4810,0.119580350039777,50,0.00124303898170247,40224,-123.369270324707,46.0944519042969,4
"159","Clatsop",4810,0.119580350039777,50,0.00124303898170247,40224,-123.369270324707,46.0428886413574,4
"160","Clatsop",4810,0.119580350039777,50,0.00124303898170247,40224,-123.357818603516,46.0371589660645,4
"161","Clatsop",4810,0.119580350039777,50,0.00124303898170247,40224,-123.357818603516,45.8480834960938,4
"162","Clatsop",4810,0.119580350039777,50,0.00124303898170247,40224,-123.34635925293,45.7678680419922,4
"163","Clatsop",4810,0.119580350039777,50,0.00124303898170247,40224,-123.466682434082,45.7678680419922,4
"164","Clatsop",4810,0.119580350039777,50,0.00124303898170247,40224,-123.466682434082,45.7621383666992,4
"165","Clatsop",4810,0.119580350039777,50,0.00124303898170247,40224,-123.695861816406,45.7621383666992,4
"166","Clatsop",4810,0.119580350039777,50,0.00124303898170247,40224,-123.707321166992,45.7678680419922,4
"167","Clatsop",4810,0.119580350039777,50,0.00124303898170247,40224,-123.92504119873,45.7621383666992,4
"168","Clatsop",4810,0.119580350039777,50,0.00124303898170247,40224,-123.936500549316,45.8137054443359,4
"169","Clatsop",4810,0.119580350039777,50,0.00124303898170247,40224,-123.919319152832,45.8824615478516,4
