"","date","county","population","cases","cases_per_pop","deaths","deaths_per_pop"
"18042",2021-08-16,"Lake",7869,492,0.062523827678231,8,0.00101664760452408
"18043",2021-08-16,"Lane",382067,17583,0.0460207241138334,180,0.000471121557213787
"18044",2021-08-16,"Lincoln",49962,1782,0.035667107001321,23,0.000460349865898083
"18045",2021-08-16,"Linn",129749,7036,0.0542277782487726,82,0.000631989456566139
"18046",2021-08-16,"Malheur",30571,3820,0.124955022733964,68,0.00222433024762029
"18047",2021-08-16,"Marion",347818,25957,0.0746281101035599,338,0.000971772593712804
"18048",2021-08-16,"Morrow",11603,1391,0.119882788933896,18,0.00155132293372404
"18049",2021-08-16,"Multnomah",812855,44327,0.0545324811928327,642,0.000789808760480036
"18050",2021-08-16,"Polk",86085,4708,0.0546901318464309,60,0.000696985537550096
"18051",2021-08-16,"Sherman",1780,90,0.050561797752809,2,0.00112359550561798
"18052",2021-08-16,"Tillamook",27036,1046,0.0386891552004734,5,0.000184938600384672
"18053",2021-08-16,"Umatilla",77950,10647,0.136587556125722,96,0.00123155869146889
"18054",2021-08-16,"Union",26835,1944,0.0724427054220235,29,0.00108067821874418
"18055",2021-08-16,"Wallowa",7208,297,0.041204217536071,6,0.000832408435072142
"18056",2021-08-16,"Wasco",26682,1795,0.0672738175549059,36,0.00134922419608725
"18057",2021-08-16,"Washington",601592,29262,0.0486409393741938,261,0.000433848854373063
"18058",2021-08-16,"Wheeler",1332,56,0.042042042042042,1,0.000750750750750751
"18059",2021-08-16,"Yamhill",107100,5571,0.0520168067226891,84,0.000784313725490196
"18060",2021-08-17,"Baker",16124,1277,0.0791987099975192,18,0.00111634830066981
"18061",2021-08-17,"Benton",93053,3795,0.0407832095687404,22,0.000236424403297046
"18062",2021-08-17,"Clackamas",418187,21785,0.0520939197057776,246,0.00058825358033607
"18063",2021-08-17,"Clatsop",40224,1584,0.0393794749403341,11,0.000273468575974543
"18064",2021-08-17,"Columbia",52354,2445,0.0467013026702831,33,0.000630324330519158
"18065",2021-08-17,"Coos",64487,2843,0.0440864050118629,44,0.000682308062090034
"18066",2021-08-17,"Crook",24404,1587,0.0650303228978856,28,0.00114735289296837
"18067",2021-08-17,"Curry",22925,1156,0.0504252998909487,13,0.000567066521264995
"18068",2021-08-17,"Deschutes",197692,12003,0.0607156587014143,88,0.000445136879590474
"18069",2021-08-17,"Douglas",110980,6415,0.0578032077851865,104,0.000937105784826095
"18070",2021-08-17,"Gilliam",1912,103,0.0538702928870293,2,0.00104602510460251
"18071",2021-08-17,"Grant",7199,567,0.0787609390193082,7,0.000972357271843312
"18072",2021-08-17,"Harney",7393,511,0.0691194373055593,11,0.00148789395374002
"18073",2021-08-17,"Hood River",23382,1379,0.0589769908476606,35,0.00149687794029595
"18074",2021-08-17,"Jackson",220944,15293,0.0692166340792237,175,0.000792055905568832
"18075",2021-08-17,"Jefferson",24658,2662,0.10795684970395,43,0.00174385594938762
"18076",2021-08-17,"Josephine",87487,5665,0.0647524775109445,83,0.000948712380125047
"18077",2021-08-17,"Klamath",68238,5195,0.0761306017175181,79,0.00115771271139248
"18078",2021-08-17,"Lake",7869,492,0.062523827678231,8,0.00101664760452408
"18079",2021-08-17,"Lane",382067,17835,0.0466802942939327,180,0.000471121557213787
"18080",2021-08-17,"Lincoln",49962,1823,0.0364877306753132,23,0.000460349865898083
"18081",2021-08-17,"Linn",129749,7147,0.0550832761716853,82,0.000631989456566139
"18082",2021-08-17,"Malheur",30571,3859,0.126230741552452,68,0.00222433024762029
"18083",2021-08-17,"Marion",347818,26318,0.0756660092347147,339,0.000974647660558108
"18084",2021-08-17,"Morrow",11603,1403,0.120917004223046,18,0.00155132293372404
"18085",2021-08-17,"Multnomah",812855,44472,0.0547108647913835,642,0.000789808760480036
"18086",2021-08-17,"Polk",86085,4751,0.0551896381483418,60,0.000696985537550096
"18087",2021-08-17,"Sherman",1780,90,0.050561797752809,2,0.00112359550561798
"18088",2021-08-17,"Tillamook",27036,1073,0.0396878236425507,5,0.000184938600384672
"18089",2021-08-17,"Umatilla",77950,10730,0.137652341244387,98,0.00125721616420783
"18090",2021-08-17,"Union",26835,1984,0.0739332960685672,29,0.00108067821874418
"18091",2021-08-17,"Wallowa",7208,301,0.0417591564927858,6,0.000832408435072142
"18092",2021-08-17,"Wasco",26682,1817,0.0680983434525148,36,0.00134922419608725
"18093",2021-08-17,"Washington",601592,29682,0.0493390869559436,263,0.00043717336666711
"18094",2021-08-17,"Wheeler",1332,56,0.042042042042042,1,0.000750750750750751
"18095",2021-08-17,"Yamhill",107100,5660,0.0528478057889823,84,0.000784313725490196
"18096",2021-08-18,"Baker",16124,1295,0.080315058298189,18,0.00111634830066981
"18097",2021-08-18,"Benton",93053,3827,0.0411270996098997,22,0.000236424403297046
"18098",2021-08-18,"Clackamas",418187,21886,0.0523354384521757,246,0.00058825358033607
"18099",2021-08-18,"Clatsop",40224,1605,0.0399015513126492,11,0.000273468575974543
"18100",2021-08-18,"Columbia",52354,2464,0.0470642166787638,33,0.000630324330519158
"18101",2021-08-18,"Coos",64487,2875,0.0445826290570192,44,0.000682308062090034
"18102",2021-08-18,"Crook",24404,1624,0.0665464677921652,28,0.00114735289296837
"18103",2021-08-18,"Curry",22925,1194,0.052082878953108,13,0.000567066521264995
"18104",2021-08-18,"Deschutes",197692,12113,0.0612720798009024,88,0.000445136879590474
"18105",2021-08-18,"Douglas",110980,6580,0.0592899621553433,105,0.0009461164173725
"18106",2021-08-18,"Gilliam",1912,105,0.0549163179916318,2,0.00104602510460251
"18107",2021-08-18,"Grant",7199,568,0.0788998472010001,7,0.000972357271843312
"18108",2021-08-18,"Harney",7393,513,0.0693899634789666,11,0.00148789395374002
"18109",2021-08-18,"Hood River",23382,1382,0.0591052946711145,35,0.00149687794029595
"18110",2021-08-18,"Jackson",220944,15578,0.0705065536968644,177,0.000801107973061047
"18111",2021-08-18,"Jefferson",24658,2679,0.108646281125801,44,0.00178441073890827
"18112",2021-08-18,"Josephine",87487,5806,0.0663641455301931,84,0.000960142649765108
"18113",2021-08-18,"Klamath",68238,5224,0.0765555848647381,79,0.00115771271139248
"18114",2021-08-18,"Lake",7869,492,0.062523827678231,8,0.00101664760452408
"18115",2021-08-18,"Lane",382067,17988,0.0470807476175645,180,0.000471121557213787
"18116",2021-08-18,"Lincoln",49962,1858,0.0371882630799408,23,0.000460349865898083
"18117",2021-08-18,"Linn",129749,7215,0.0556073649893255,82,0.000631989456566139
"18118",2021-08-18,"Malheur",30571,3872,0.126655981158614,68,0.00222433024762029
"18119",2021-08-18,"Marion",347818,26511,0.0762208971358584,342,0.00098327286109402
"18120",2021-08-18,"Morrow",11603,1418,0.122209773334482,18,0.00155132293372404
"18121",2021-08-18,"Multnomah",812855,44666,0.0549495297439273,642,0.000789808760480036
"18122",2021-08-18,"Polk",86085,4819,0.0559795550908985,60,0.000696985537550096
"18123",2021-08-18,"Sherman",1780,90,0.050561797752809,2,0.00112359550561798
"18124",2021-08-18,"Tillamook",27036,1098,0.040612516644474,5,0.000184938600384672
"18125",2021-08-18,"Umatilla",77950,10815,0.138742783835792,100,0.00128287363694676
"18126",2021-08-18,"Union",26835,2022,0.0753493571827837,29,0.00108067821874418
"18127",2021-08-18,"Wallowa",7208,311,0.0431465038845727,6,0.000832408435072142
"18128",2021-08-18,"Wasco",26682,1824,0.068360692601754,36,0.00134922419608725
"18129",2021-08-18,"Washington",601592,29786,0.049511961595234,263,0.00043717336666711
"18130",2021-08-18,"Wheeler",1332,56,0.042042042042042,1,0.000750750750750751
"18131",2021-08-18,"Yamhill",107100,5707,0.0532866479925303,85,0.000793650793650794
"18132",2021-08-19,"Baker",16124,1309,0.08118332919871,19,0.00117836765070702
"18133",2021-08-19,"Benton",93053,3848,0.0413527774494106,22,0.000236424403297046
"18134",2021-08-19,"Clackamas",418187,22157,0.0529834739004321,246,0.00058825358033607
"18135",2021-08-19,"Clatsop",40224,1630,0.0405230708035004,11,0.000273468575974543
"18136",2021-08-19,"Columbia",52354,2489,0.0475417351109753,33,0.000630324330519158
"18137",2021-08-19,"Coos",64487,2912,0.0451563881092313,46,0.000713322064912308
"18138",2021-08-19,"Crook",24404,1636,0.0670381904605802,29,0.00118832978200295
"18139",2021-08-19,"Curry",22925,1228,0.0535659760087241,13,0.000567066521264995
"18140",2021-08-19,"Deschutes",197692,12284,0.0621370616919248,88,0.000445136879590474
"18141",2021-08-19,"Douglas",110980,6812,0.0613804289061092,108,0.000973148315011714
"18142",2021-08-19,"Gilliam",1912,108,0.0564853556485356,2,0.00104602510460251
"18143",2021-08-19,"Grant",7199,577,0.0801500208362273,7,0.000972357271843312
"18144",2021-08-19,"Harney",7393,517,0.0699310158257812,11,0.00148789395374002
"18145",2021-08-19,"Hood River",23382,1393,0.059575742023779,35,0.00149687794029595
"18146",2021-08-19,"Jackson",220944,15923,0.0720680353392715,179,0.000810160040553262
"18147",2021-08-19,"Jefferson",24658,2694,0.109254602968611,44,0.00178441073890827
"18148",2021-08-19,"Josephine",87487,5993,0.0685016059528844,90,0.00102872426760547
"18149",2021-08-19,"Klamath",68238,5277,0.0773322782027609,79,0.00115771271139248
"18150",2021-08-19,"Lake",7869,493,0.0626509086287965,8,0.00101664760452408
"18151",2021-08-19,"Lane",382067,18319,0.0479470878144409,181,0.000473738899198308
"18152",2021-08-19,"Lincoln",49962,1915,0.0383291301389056,23,0.000460349865898083
"18153",2021-08-19,"Linn",129749,7288,0.0561699897494393,82,0.000631989456566139
"18154",2021-08-19,"Malheur",30571,3895,0.127408328154133,68,0.00222433024762029
"18155",2021-08-19,"Marion",347818,26729,0.0768476617081347,342,0.00098327286109402
"18156",2021-08-19,"Morrow",11603,1441,0.124192019305352,18,0.00155132293372404
"18157",2021-08-19,"Multnomah",812855,44891,0.0552263318796095,642,0.000789808760480036
"18158",2021-08-19,"Polk",86085,4886,0.0567578556078295,60,0.000696985537550096
"18159",2021-08-19,"Sherman",1780,95,0.0533707865168539,2,0.00112359550561798
"18160",2021-08-19,"Tillamook",27036,1141,0.0422029886077822,6,0.000221926320461607
"18161",2021-08-19,"Umatilla",77950,10884,0.139627966645285,102,0.0013085311096857
"18162",2021-08-19,"Union",26835,2086,0.0777343022172536,29,0.00108067821874418
"18163",2021-08-19,"Wallowa",7208,327,0.0453662597114317,6,0.000832408435072142
"18164",2021-08-19,"Wasco",26682,1841,0.0689978262499063,36,0.00134922419608725
"18165",2021-08-19,"Washington",601592,29989,0.0498493995930797,263,0.00043717336666711
"18166",2021-08-19,"Wheeler",1332,56,0.042042042042042,1,0.000750750750750751
"18167",2021-08-19,"Yamhill",107100,5772,0.0538935574229692,85,0.000793650793650794
"18168",2021-08-20,"Baker",16124,1316,0.0816174646489705,19,0.00117836765070702
"18169",2021-08-20,"Benton",93053,3867,0.0415569621613489,22,0.000236424403297046
"18170",2021-08-20,"Clackamas",418187,22229,0.0531556456800427,250,0.000597818679203323
"18171",2021-08-20,"Clatsop",40224,1664,0.0413683373110581,11,0.000273468575974543
"18172",2021-08-20,"Columbia",52354,2521,0.048152958704206,33,0.000630324330519158
"18173",2021-08-20,"Coos",64487,2957,0.0458542031727325,46,0.000713322064912308
"18174",2021-08-20,"Crook",24404,1650,0.0676118669070644,29,0.00118832978200295
"18175",2021-08-20,"Curry",22925,1256,0.0547873500545256,13,0.000567066521264995
"18176",2021-08-20,"Deschutes",197692,12430,0.0628755842421545,89,0.000450195253222184
"18177",2021-08-20,"Douglas",110980,6979,0.0628852045413588,109,0.000982158947558119
"18178",2021-08-20,"Gilliam",1912,110,0.0575313807531381,2,0.00104602510460251
"18179",2021-08-20,"Grant",7199,581,0.0807056535629949,7,0.000972357271843312
"18180",2021-08-20,"Harney",7393,536,0.0725010144731503,11,0.00148789395374002
"18181",2021-08-20,"Hood River",23382,1404,0.0600461893764434,35,0.00149687794029595
"18182",2021-08-20,"Jackson",220944,16070,0.0727333622999493,179,0.000810160040553262
"18183",2021-08-20,"Jefferson",24658,2704,0.109660150863817,44,0.00178441073890827
"18184",2021-08-20,"Josephine",87487,6116,0.0699075291186119,95,0.00108587561580578
"18185",2021-08-20,"Klamath",68238,5312,0.0778451888976816,81,0.00118702189395938
"18186",2021-08-20,"Lake",7869,493,0.0626509086287965,8,0.00101664760452408
"18187",2021-08-20,"Lane",382067,18544,0.0485359897609582,181,0.000473738899198308
"18188",2021-08-20,"Lincoln",49962,1945,0.0389295864857292,23,0.000460349865898083
"18189",2021-08-20,"Linn",129749,7393,0.0569792445413837,82,0.000631989456566139
"18190",2021-08-20,"Malheur",30571,3901,0.127604592587747,66,0.00215890876974911
"18191",2021-08-20,"Marion",347818,26895,0.0773249228044552,342,0.00098327286109402
"18192",2021-08-20,"Morrow",11603,1452,0.125140049987072,18,0.00155132293372404
"18193",2021-08-20,"Multnomah",812855,45122,0.0555105154055766,642,0.000789808760480036
"18194",2021-08-20,"Polk",86085,4921,0.0571644305047337,61,0.000708601963175931
"18195",2021-08-20,"Sherman",1780,97,0.0544943820224719,2,0.00112359550561798
"18196",2021-08-20,"Tillamook",27036,1177,0.0435345465305519,6,0.000221926320461607
"18197",2021-08-20,"Umatilla",77950,10988,0.14096215522771,106,0.00135984605516357
"18198",2021-08-20,"Union",26835,2103,0.0783678032420347,30,0.00111794298490777
"18199",2021-08-20,"Wallowa",7208,332,0.0460599334073252,6,0.000832408435072142
"18200",2021-08-20,"Wasco",26682,1880,0.0704594857956675,37,0.00138670264597856
"18201",2021-08-20,"Washington",601592,30158,0.0501303208819266,262,0.000435511110520087
"18202",2021-08-20,"Wheeler",1332,56,0.042042042042042,1,0.000750750750750751
"18203",2021-08-20,"Yamhill",107100,5818,0.0543230625583567,85,0.000793650793650794
"18204",2021-08-21,"Baker",16124,1316,0.0816174646489705,19,0.00117836765070702
"18205",2021-08-21,"Benton",93053,3867,0.0415569621613489,22,0.000236424403297046
"18206",2021-08-21,"Clackamas",418187,22229,0.0531556456800427,250,0.000597818679203323
"18207",2021-08-21,"Clatsop",40224,1664,0.0413683373110581,11,0.000273468575974543
"18208",2021-08-21,"Columbia",52354,2521,0.048152958704206,33,0.000630324330519158
"18209",2021-08-21,"Coos",64487,2957,0.0458542031727325,46,0.000713322064912308
"18210",2021-08-21,"Crook",24404,1650,0.0676118669070644,29,0.00118832978200295
"18211",2021-08-21,"Curry",22925,1256,0.0547873500545256,13,0.000567066521264995
"18212",2021-08-21,"Deschutes",197692,12430,0.0628755842421545,89,0.000450195253222184
"18213",2021-08-21,"Douglas",110980,6979,0.0628852045413588,109,0.000982158947558119
"18214",2021-08-21,"Gilliam",1912,110,0.0575313807531381,2,0.00104602510460251
"18215",2021-08-21,"Grant",7199,581,0.0807056535629949,7,0.000972357271843312
"18216",2021-08-21,"Harney",7393,536,0.0725010144731503,11,0.00148789395374002
"18217",2021-08-21,"Hood River",23382,1404,0.0600461893764434,35,0.00149687794029595
"18218",2021-08-21,"Jackson",220944,16070,0.0727333622999493,179,0.000810160040553262
"18219",2021-08-21,"Jefferson",24658,2704,0.109660150863817,44,0.00178441073890827
"18220",2021-08-21,"Josephine",87487,6116,0.0699075291186119,95,0.00108587561580578
"18221",2021-08-21,"Klamath",68238,5312,0.0778451888976816,81,0.00118702189395938
"18222",2021-08-21,"Lake",7869,493,0.0626509086287965,8,0.00101664760452408
"18223",2021-08-21,"Lane",382067,18544,0.0485359897609582,181,0.000473738899198308
"18224",2021-08-21,"Lincoln",49962,1945,0.0389295864857292,23,0.000460349865898083
"18225",2021-08-21,"Linn",129749,7393,0.0569792445413837,82,0.000631989456566139
"18226",2021-08-21,"Malheur",30571,3901,0.127604592587747,66,0.00215890876974911
"18227",2021-08-21,"Marion",347818,26895,0.0773249228044552,342,0.00098327286109402
"18228",2021-08-21,"Morrow",11603,1452,0.125140049987072,18,0.00155132293372404
"18229",2021-08-21,"Multnomah",812855,45122,0.0555105154055766,642,0.000789808760480036
"18230",2021-08-21,"Polk",86085,4921,0.0571644305047337,61,0.000708601963175931
"18231",2021-08-21,"Sherman",1780,97,0.0544943820224719,2,0.00112359550561798
"18232",2021-08-21,"Tillamook",27036,1177,0.0435345465305519,6,0.000221926320461607
"18233",2021-08-21,"Umatilla",77950,10988,0.14096215522771,106,0.00135984605516357
"18234",2021-08-21,"Union",26835,2103,0.0783678032420347,30,0.00111794298490777
"18235",2021-08-21,"Wallowa",7208,332,0.0460599334073252,6,0.000832408435072142
"18236",2021-08-21,"Wasco",26682,1880,0.0704594857956675,37,0.00138670264597856
"18237",2021-08-21,"Washington",601592,30158,0.0501303208819266,262,0.000435511110520087
"18238",2021-08-21,"Wheeler",1332,56,0.042042042042042,1,0.000750750750750751
"18239",2021-08-21,"Yamhill",107100,5818,0.0543230625583567,85,0.000793650793650794
"18240",2021-08-22,"Baker",16124,1316,0.0816174646489705,19,0.00117836765070702
"18241",2021-08-22,"Benton",93053,3867,0.0415569621613489,22,0.000236424403297046
"18242",2021-08-22,"Clackamas",418187,22229,0.0531556456800427,250,0.000597818679203323
"18243",2021-08-22,"Clatsop",40224,1664,0.0413683373110581,11,0.000273468575974543
"18244",2021-08-22,"Columbia",52354,2521,0.048152958704206,33,0.000630324330519158
"18245",2021-08-22,"Coos",64487,2957,0.0458542031727325,46,0.000713322064912308
"18246",2021-08-22,"Crook",24404,1650,0.0676118669070644,29,0.00118832978200295
"18247",2021-08-22,"Curry",22925,1256,0.0547873500545256,13,0.000567066521264995
"18248",2021-08-22,"Deschutes",197692,12430,0.0628755842421545,89,0.000450195253222184
"18249",2021-08-22,"Douglas",110980,6979,0.0628852045413588,109,0.000982158947558119
"18250",2021-08-22,"Gilliam",1912,110,0.0575313807531381,2,0.00104602510460251
"18251",2021-08-22,"Grant",7199,581,0.0807056535629949,7,0.000972357271843312
"18252",2021-08-22,"Harney",7393,536,0.0725010144731503,11,0.00148789395374002
"18253",2021-08-22,"Hood River",23382,1404,0.0600461893764434,35,0.00149687794029595
"18254",2021-08-22,"Jackson",220944,16070,0.0727333622999493,179,0.000810160040553262
"18255",2021-08-22,"Jefferson",24658,2704,0.109660150863817,44,0.00178441073890827
"18256",2021-08-22,"Josephine",87487,6116,0.0699075291186119,95,0.00108587561580578
"18257",2021-08-22,"Klamath",68238,5312,0.0778451888976816,81,0.00118702189395938
"18258",2021-08-22,"Lake",7869,493,0.0626509086287965,8,0.00101664760452408
"18259",2021-08-22,"Lane",382067,18544,0.0485359897609582,181,0.000473738899198308
"18260",2021-08-22,"Lincoln",49962,1945,0.0389295864857292,23,0.000460349865898083
"18261",2021-08-22,"Linn",129749,7393,0.0569792445413837,82,0.000631989456566139
"18262",2021-08-22,"Malheur",30571,3901,0.127604592587747,66,0.00215890876974911
"18263",2021-08-22,"Marion",347818,26895,0.0773249228044552,342,0.00098327286109402
"18264",2021-08-22,"Morrow",11603,1452,0.125140049987072,18,0.00155132293372404
"18265",2021-08-22,"Multnomah",812855,45122,0.0555105154055766,642,0.000789808760480036
"18266",2021-08-22,"Polk",86085,4921,0.0571644305047337,61,0.000708601963175931
"18267",2021-08-22,"Sherman",1780,97,0.0544943820224719,2,0.00112359550561798
"18268",2021-08-22,"Tillamook",27036,1177,0.0435345465305519,6,0.000221926320461607
"18269",2021-08-22,"Umatilla",77950,10988,0.14096215522771,106,0.00135984605516357
"18270",2021-08-22,"Union",26835,2103,0.0783678032420347,30,0.00111794298490777
"18271",2021-08-22,"Wallowa",7208,332,0.0460599334073252,6,0.000832408435072142
"18272",2021-08-22,"Wasco",26682,1880,0.0704594857956675,37,0.00138670264597856
"18273",2021-08-22,"Washington",601592,30158,0.0501303208819266,262,0.000435511110520087
"18274",2021-08-22,"Wheeler",1332,56,0.042042042042042,1,0.000750750750750751
"18275",2021-08-22,"Yamhill",107100,5818,0.0543230625583567,85,0.000793650793650794
"18276",2021-08-23,"Baker",16124,1345,0.0834160258000496,19,0.00117836765070702
"18277",2021-08-23,"Benton",93053,3932,0.0422554888074538,22,0.000236424403297046
"18278",2021-08-23,"Clackamas",418187,22596,0.0540332435011131,251,0.000600209953920136
"18279",2021-08-23,"Clatsop",40224,1683,0.041840692124105,11,0.000273468575974543
"18280",2021-08-23,"Columbia",52354,2603,0.0497192191618596,33,0.000630324330519158
"18281",2021-08-23,"Coos",64487,3019,0.046815637260223,46,0.000713322064912308
"18282",2021-08-23,"Crook",24404,1668,0.0683494509096869,29,0.00118832978200295
"18283",2021-08-23,"Curry",22925,1317,0.0574482006543075,14,0.000610687022900763
"18284",2021-08-23,"Deschutes",197692,12792,0.0647067154968335,90,0.000455253626853894
"18285",2021-08-23,"Douglas",110980,7373,0.0664353937646423,114,0.00102721211029014
"18286",2021-08-23,"Gilliam",1912,116,0.0606694560669456,2,0.00104602510460251
"18287",2021-08-23,"Grant",7199,591,0.0820947353799139,7,0.000972357271843312
"18288",2021-08-23,"Harney",7393,551,0.0745299607737049,11,0.00148789395374002
"18289",2021-08-23,"Hood River",23382,1418,0.0606449405525618,35,0.00149687794029595
"18290",2021-08-23,"Jackson",220944,16379,0.0741319067274966,183,0.000828264175537693
"18291",2021-08-23,"Jefferson",24658,2739,0.111079568497039,44,0.00178441073890827
"18292",2021-08-23,"Josephine",87487,6349,0.0725707819447461,96,0.00109730588544584
"18293",2021-08-23,"Klamath",68238,5383,0.0788856648788065,81,0.00118702189395938
"18294",2021-08-23,"Lake",7869,493,0.0626509086287965,8,0.00101664760452408
"18295",2021-08-23,"Lane",382067,19192,0.0502320273669278,186,0.000486825609120913
"18296",2021-08-23,"Lincoln",49962,1986,0.0397502101597214,24,0.000480365077458869
"18297",2021-08-23,"Linn",129749,7571,0.058351124093442,82,0.000631989456566139
"18298",2021-08-23,"Malheur",30571,3925,0.128389650322201,66,0.00215890876974911
"18299",2021-08-23,"Marion",347818,27090,0.0778855608392895,343,0.000986147927939324
"18300",2021-08-23,"Morrow",11603,1481,0.127639403602517,18,0.00155132293372404
"18301",2021-08-23,"Multnomah",812855,45701,0.0562228195680656,642,0.000789808760480036
"18302",2021-08-23,"Polk",86085,5033,0.0584654701748272,61,0.000708601963175931
"18303",2021-08-23,"Sherman",1780,97,0.0544943820224719,2,0.00112359550561798
"18304",2021-08-23,"Tillamook",27036,1226,0.0453469448143216,7,0.000258914040538541
"18305",2021-08-23,"Umatilla",77950,11057,0.141847338037203,108,0.0013855035279025
"18306",2021-08-23,"Union",26835,2180,0.0812371902366313,30,0.00111794298490777
"18307",2021-08-23,"Wallowa",7208,348,0.0482796892341842,6,0.000832408435072142
"18308",2021-08-23,"Wasco",26682,1902,0.0712840116932764,37,0.00138670264597856
"18309",2021-08-23,"Washington",601592,30552,0.0507852498038538,262,0.000435511110520087
"18310",2021-08-23,"Wheeler",1332,56,0.042042042042042,1,0.000750750750750751
"18311",2021-08-23,"Yamhill",107100,5900,0.0550887021475257,85,0.000793650793650794
"18312",2021-08-24,"Baker",16124,1352,0.0838501612503101,19,0.00117836765070702
"18313",2021-08-24,"Benton",93053,3968,0.0426423651037581,23,0.000247170967083275
"18314",2021-08-24,"Clackamas",418187,22767,0.0544421514776882,251,0.000600209953920136
"18315",2021-08-24,"Clatsop",40224,1729,0.0429842879872713,11,0.000273468575974543
"18316",2021-08-24,"Columbia",52354,2617,0.0499866294838981,33,0.000630324330519158
"18317",2021-08-24,"Coos",64487,3084,0.0478235923519469,48,0.000744336067734582
"18318",2021-08-24,"Crook",24404,1689,0.0692099655794132,29,0.00118832978200295
"18319",2021-08-24,"Curry",22925,1340,0.0584514721919302,14,0.000610687022900763
"18320",2021-08-24,"Deschutes",197692,12926,0.0653845375634826,91,0.000460312000485604
"18321",2021-08-24,"Douglas",110980,7609,0.0685619030455938,116,0.00104523337538295
"18322",2021-08-24,"Gilliam",1912,117,0.0611924686192469,2,0.00104602510460251
"18323",2021-08-24,"Grant",7199,595,0.0826503681066815,7,0.000972357271843312
"18324",2021-08-24,"Harney",7393,558,0.0754768023806303,11,0.00148789395374002
"18325",2021-08-24,"Hood River",23382,1429,0.0611153879052262,35,0.00149687794029595
"18326",2021-08-24,"Jackson",220944,16621,0.0752272068940546,190,0.000859946411760446
"18327",2021-08-24,"Jefferson",24658,2743,0.111241787655122,44,0.00178441073890827
"18328",2021-08-24,"Josephine",87487,6543,0.0747882542549179,101,0.00115445723364614
"18329",2021-08-24,"Klamath",68238,5408,0.0792520296608928,81,0.00118702189395938
"18330",2021-08-24,"Lake",7869,496,0.0630321514804931,8,0.00101664760452408
"18331",2021-08-24,"Lane",382067,19388,0.0507450263958939,187,0.000489442951105434
"18332",2021-08-24,"Lincoln",49962,2058,0.041191305392098,24,0.000480365077458869
"18333",2021-08-24,"Linn",129749,7680,0.0591912076393652,82,0.000631989456566139
"18334",2021-08-24,"Malheur",30571,3972,0.129927055052174,66,0.00215890876974911
"18335",2021-08-24,"Marion",347818,27554,0.0792195918555106,347,0.000997648195320541
"18336",2021-08-24,"Morrow",11603,1488,0.12824269585452,18,0.00155132293372404
"18337",2021-08-24,"Multnomah",812855,45849,0.0564048938617589,642,0.000789808760480036
"18338",2021-08-24,"Polk",86085,5078,0.0589882093279898,61,0.000708601963175931
"18339",2021-08-24,"Sherman",1780,100,0.0561797752808989,2,0.00112359550561798
"18340",2021-08-24,"Tillamook",27036,1253,0.0463456132563989,11,0.000406864920846279
"18341",2021-08-24,"Umatilla",77950,11144,0.142963438101347,108,0.0013855035279025
"18342",2021-08-24,"Union",26835,2194,0.0817588969629216,30,0.00111794298490777
"18343",2021-08-24,"Wallowa",7208,352,0.048834628190899,6,0.000832408435072142
"18344",2021-08-24,"Wasco",26682,1953,0.0731954126377333,37,0.00138670264597856
"18345",2021-08-24,"Washington",601592,30710,0.0510478862750834,263,0.00043717336666711
"18346",2021-08-24,"Wheeler",1332,56,0.042042042042042,1,0.000750750750750751
"18347",2021-08-24,"Yamhill",107100,6005,0.0560690943043884,86,0.000802987861811391
"18348",2021-08-25,"Baker",16124,1361,0.084408335400645,19,0.00117836765070702
"18349",2021-08-25,"Benton",93053,3992,0.0429002826346276,23,0.000247170967083275
"18350",2021-08-25,"Clackamas",418187,22899,0.0547577997403076,251,0.000600209953920136
"18351",2021-08-25,"Clatsop",40224,1750,0.0435063643595863,11,0.000273468575974543
"18352",2021-08-25,"Columbia",52354,2649,0.0505978530771288,34,0.000649425067807617
"18353",2021-08-25,"Coos",64487,3143,0.048738505435204,49,0.000759843069145719
"18354",2021-08-25,"Crook",24404,1708,0.0699885264710703,30,0.00122930667103753
"18355",2021-08-25,"Curry",22925,1360,0.0593238822246456,14,0.000610687022900763
"18356",2021-08-25,"Deschutes",197692,13086,0.0661938773445562,91,0.000460312000485604
"18357",2021-08-25,"Douglas",110980,7854,0.070769508019463,121,0.00109028653811498
"18358",2021-08-25,"Gilliam",1912,120,0.0627615062761506,2,0.00104602510460251
"18359",2021-08-25,"Grant",7199,601,0.0834838171968329,7,0.000972357271843312
"18360",2021-08-25,"Harney",7393,563,0.0761531178141485,11,0.00148789395374002
"18361",2021-08-25,"Hood River",23382,1441,0.061628603199042,35,0.00149687794029595
"18362",2021-08-25,"Jackson",220944,17216,0.0779201969729886,192,0.000868998479252661
"18363",2021-08-25,"Jefferson",24658,2774,0.112498986130262,44,0.00178441073890827
"18364",2021-08-25,"Josephine",87487,6652,0.0760341536456845,102,0.0011658875032862
"18365",2021-08-25,"Klamath",68238,5455,0.0799407954512149,81,0.00118702189395938
"18366",2021-08-25,"Lake",7869,501,0.0636675562333206,8,0.00101664760452408
"18367",2021-08-25,"Lane",382067,19569,0.0512187652950922,187,0.000489442951105434
"18368",2021-08-25,"Lincoln",49962,2095,0.0419318682198471,25,0.000500380289019655
"18369",2021-08-25,"Linn",129749,7767,0.0598617330384049,82,0.000631989456566139
