"","date","county","state","fips","cases","deaths"
"17440",2021-07-30,"Tillamook","Oregon","41057",760,5
"17441",2021-07-30,"Umatilla","Oregon","41059",9587,94
"17442",2021-07-30,"Union","Oregon","41061",1694,24
"17443",2021-07-30,"Wallowa","Oregon","41063",239,6
"17444",2021-07-30,"Wasco","Oregon","41065",1561,31
"17445",2021-07-30,"Washington","Oregon","41067",27838,258
"17446",2021-07-30,"Wheeler","Oregon","41069",44,1
"17447",2021-07-30,"Yamhill","Oregon","41071",5074,81
"17448",2021-07-31,"Baker","Oregon","41001",1115,17
"17449",2021-07-31,"Benton","Oregon","41003",3474,22
"17450",2021-07-31,"Clackamas","Oregon","41005",19964,246
"17451",2021-07-31,"Clatsop","Oregon","41007",1176,10
"17452",2021-07-31,"Columbia","Oregon","41009",2087,32
"17453",2021-07-31,"Coos","Oregon","41011",2319,39
"17454",2021-07-31,"Crook","Oregon","41013",1399,24
"17455",2021-07-31,"Curry","Oregon","41015",791,12
"17456",2021-07-31,"Deschutes","Oregon","41017",10565,87
"17457",2021-07-31,"Douglas","Oregon","41019",4518,88
"17458",2021-07-31,"Gilliam","Oregon","41021",87,1
"17459",2021-07-31,"Grant","Oregon","41023",563,7
"17460",2021-07-31,"Harney","Oregon","41025",460,11
"17461",2021-07-31,"Hood River","Oregon","41027",1267,34
"17462",2021-07-31,"Jackson","Oregon","41029",12709,156
"17463",2021-07-31,"Jefferson","Oregon","41031",2499,42
"17464",2021-07-31,"Josephine","Oregon","41033",4169,75
"17465",2021-07-31,"Klamath","Oregon","41035",4944,79
"17466",2021-07-31,"Lake","Oregon","41037",486,8
"17467",2021-07-31,"Lane","Oregon","41039",14885,174
"17468",2021-07-31,"Lincoln","Oregon","41041",1544,22
"17469",2021-07-31,"Linn","Oregon","41043",6277,82
"17470",2021-07-31,"Malheur","Oregon","41045",3666,67
"17471",2021-07-31,"Marion","Oregon","41047",24509,333
"17472",2021-07-31,"Morrow","Oregon","41049",1229,17
"17473",2021-07-31,"Multnomah","Oregon","41051",41855,642
"17474",2021-07-31,"Polk","Oregon","41053",4314,57
"17475",2021-07-31,"Sherman","Oregon","41055",87,2
"17476",2021-07-31,"Tillamook","Oregon","41057",760,5
"17477",2021-07-31,"Umatilla","Oregon","41059",9587,94
"17478",2021-07-31,"Union","Oregon","41061",1694,24
"17479",2021-07-31,"Wallowa","Oregon","41063",239,6
"17480",2021-07-31,"Wasco","Oregon","41065",1561,31
"17481",2021-07-31,"Washington","Oregon","41067",27838,258
"17482",2021-07-31,"Wheeler","Oregon","41069",44,1
"17483",2021-07-31,"Yamhill","Oregon","41071",5074,81
"17484",2021-08-01,"Baker","Oregon","41001",1115,17
"17485",2021-08-01,"Benton","Oregon","41003",3474,22
"17486",2021-08-01,"Clackamas","Oregon","41005",19964,246
"17487",2021-08-01,"Clatsop","Oregon","41007",1176,10
"17488",2021-08-01,"Columbia","Oregon","41009",2087,32
"17489",2021-08-01,"Coos","Oregon","41011",2319,39
"17490",2021-08-01,"Crook","Oregon","41013",1399,24
"17491",2021-08-01,"Curry","Oregon","41015",791,12
"17492",2021-08-01,"Deschutes","Oregon","41017",10565,87
"17493",2021-08-01,"Douglas","Oregon","41019",4518,88
"17494",2021-08-01,"Gilliam","Oregon","41021",87,1
"17495",2021-08-01,"Grant","Oregon","41023",563,7
"17496",2021-08-01,"Harney","Oregon","41025",460,11
"17497",2021-08-01,"Hood River","Oregon","41027",1267,34
"17498",2021-08-01,"Jackson","Oregon","41029",12709,156
"17499",2021-08-01,"Jefferson","Oregon","41031",2499,42
"17500",2021-08-01,"Josephine","Oregon","41033",4169,75
"17501",2021-08-01,"Klamath","Oregon","41035",4944,79
"17502",2021-08-01,"Lake","Oregon","41037",486,8
"17503",2021-08-01,"Lane","Oregon","41039",14885,174
"17504",2021-08-01,"Lincoln","Oregon","41041",1544,22
"17505",2021-08-01,"Linn","Oregon","41043",6277,82
"17506",2021-08-01,"Malheur","Oregon","41045",3666,67
"17507",2021-08-01,"Marion","Oregon","41047",24509,333
"17508",2021-08-01,"Morrow","Oregon","41049",1229,17
"17509",2021-08-01,"Multnomah","Oregon","41051",41855,642
"17510",2021-08-01,"Polk","Oregon","41053",4314,57
"17511",2021-08-01,"Sherman","Oregon","41055",87,2
"17512",2021-08-01,"Tillamook","Oregon","41057",760,5
"17513",2021-08-01,"Umatilla","Oregon","41059",9587,94
"17514",2021-08-01,"Union","Oregon","41061",1694,24
"17515",2021-08-01,"Wallowa","Oregon","41063",239,6
"17516",2021-08-01,"Wasco","Oregon","41065",1561,31
"17517",2021-08-01,"Washington","Oregon","41067",27838,258
"17518",2021-08-01,"Wheeler","Oregon","41069",44,1
"17519",2021-08-01,"Yamhill","Oregon","41071",5074,81
"17520",2021-08-02,"Baker","Oregon","41001",1124,18
"17521",2021-08-02,"Benton","Oregon","41003",3508,22
"17522",2021-08-02,"Clackamas","Oregon","41005",20148,246
"17523",2021-08-02,"Clatsop","Oregon","41007",1215,10
"17524",2021-08-02,"Columbia","Oregon","41009",2108,32
"17525",2021-08-02,"Coos","Oregon","41011",2341,39
"17526",2021-08-02,"Crook","Oregon","41013",1413,24
"17527",2021-08-02,"Curry","Oregon","41015",824,12
"17528",2021-08-02,"Deschutes","Oregon","41017",10667,87
"17529",2021-08-02,"Douglas","Oregon","41019",4636,89
"17530",2021-08-02,"Gilliam","Oregon","41021",87,1
"17531",2021-08-02,"Grant","Oregon","41023",563,7
"17532",2021-08-02,"Harney","Oregon","41025",462,11
"17533",2021-08-02,"Hood River","Oregon","41027",1280,34
"17534",2021-08-02,"Jackson","Oregon","41029",12839,157
"17535",2021-08-02,"Jefferson","Oregon","41031",2521,42
"17536",2021-08-02,"Josephine","Oregon","41033",4287,75
"17537",2021-08-02,"Klamath","Oregon","41035",4950,79
"17538",2021-08-02,"Lake","Oregon","41037",486,8
"17539",2021-08-02,"Lane","Oregon","41039",15189,175
"17540",2021-08-02,"Lincoln","Oregon","41041",1561,22
"17541",2021-08-02,"Linn","Oregon","41043",6377,82
"17542",2021-08-02,"Malheur","Oregon","41045",3674,67
"17543",2021-08-02,"Marion","Oregon","41047",24594,333
"17544",2021-08-02,"Morrow","Oregon","41049",1238,17
"17545",2021-08-02,"Multnomah","Oregon","41051",42172,642
"17546",2021-08-02,"Polk","Oregon","41053",4335,57
"17547",2021-08-02,"Sherman","Oregon","41055",87,2
"17548",2021-08-02,"Tillamook","Oregon","41057",775,5
"17549",2021-08-02,"Umatilla","Oregon","41059",9700,94
"17550",2021-08-02,"Union","Oregon","41061",1733,24
"17551",2021-08-02,"Wallowa","Oregon","41063",240,6
"17552",2021-08-02,"Wasco","Oregon","41065",1584,31
"17553",2021-08-02,"Washington","Oregon","41067",27925,258
"17554",2021-08-02,"Wheeler","Oregon","41069",45,1
"17555",2021-08-02,"Yamhill","Oregon","41071",5111,81
"17556",2021-08-03,"Baker","Oregon","41001",1145,18
"17557",2021-08-03,"Benton","Oregon","41003",3529,22
"17558",2021-08-03,"Clackamas","Oregon","41005",20244,246
"17559",2021-08-03,"Clatsop","Oregon","41007",1233,10
"17560",2021-08-03,"Columbia","Oregon","41009",2124,32
"17561",2021-08-03,"Coos","Oregon","41011",2376,39
"17562",2021-08-03,"Crook","Oregon","41013",1435,24
"17563",2021-08-03,"Curry","Oregon","41015",856,12
"17564",2021-08-03,"Deschutes","Oregon","41017",10708,87
"17565",2021-08-03,"Douglas","Oregon","41019",4718,93
"17566",2021-08-03,"Gilliam","Oregon","41021",87,1
"17567",2021-08-03,"Grant","Oregon","41023",565,7
"17568",2021-08-03,"Harney","Oregon","41025",464,11
"17569",2021-08-03,"Hood River","Oregon","41027",1286,34
"17570",2021-08-03,"Jackson","Oregon","41029",13090,159
"17571",2021-08-03,"Jefferson","Oregon","41031",2525,42
"17572",2021-08-03,"Josephine","Oregon","41033",4327,76
"17573",2021-08-03,"Klamath","Oregon","41035",4977,79
"17574",2021-08-03,"Lake","Oregon","41037",486,8
"17575",2021-08-03,"Lane","Oregon","41039",15313,175
"17576",2021-08-03,"Lincoln","Oregon","41041",1572,22
"17577",2021-08-03,"Linn","Oregon","41043",6421,82
"17578",2021-08-03,"Malheur","Oregon","41045",3699,67
"17579",2021-08-03,"Marion","Oregon","41047",24758,333
"17580",2021-08-03,"Morrow","Oregon","41049",1243,17
"17581",2021-08-03,"Multnomah","Oregon","41051",42285,642
"17582",2021-08-03,"Polk","Oregon","41053",4375,57
"17583",2021-08-03,"Sherman","Oregon","41055",87,2
"17584",2021-08-03,"Tillamook","Oregon","41057",784,5
"17585",2021-08-03,"Umatilla","Oregon","41059",9798,94
"17586",2021-08-03,"Union","Oregon","41061",1744,24
"17587",2021-08-03,"Wallowa","Oregon","41063",245,6
"17588",2021-08-03,"Wasco","Oregon","41065",1595,31
"17589",2021-08-03,"Washington","Oregon","41067",28086,259
"17590",2021-08-03,"Wheeler","Oregon","41069",49,1
"17591",2021-08-03,"Yamhill","Oregon","41071",5135,82
"17592",2021-08-04,"Baker","Oregon","41001",1160,18
"17593",2021-08-04,"Benton","Oregon","41003",3548,22
"17594",2021-08-04,"Clackamas","Oregon","41005",20349,246
"17595",2021-08-04,"Clatsop","Oregon","41007",1237,11
"17596",2021-08-04,"Columbia","Oregon","41009",2137,32
"17597",2021-08-04,"Coos","Oregon","41011",2410,40
"17598",2021-08-04,"Crook","Oregon","41013",1447,24
"17599",2021-08-04,"Curry","Oregon","41015",865,12
"17600",2021-08-04,"Deschutes","Oregon","41017",10741,87
"17601",2021-08-04,"Douglas","Oregon","41019",4795,94
"17602",2021-08-04,"Gilliam","Oregon","41021",88,1
"17603",2021-08-04,"Grant","Oregon","41023",565,7
"17604",2021-08-04,"Harney","Oregon","41025",466,11
"17605",2021-08-04,"Hood River","Oregon","41027",1289,34
"17606",2021-08-04,"Jackson","Oregon","41029",13240,160
"17607",2021-08-04,"Jefferson","Oregon","41031",2528,42
"17608",2021-08-04,"Josephine","Oregon","41033",4380,76
"17609",2021-08-04,"Klamath","Oregon","41035",4982,79
"17610",2021-08-04,"Lake","Oregon","41037",486,8
"17611",2021-08-04,"Lane","Oregon","41039",15401,176
"17612",2021-08-04,"Lincoln","Oregon","41041",1591,22
"17613",2021-08-04,"Linn","Oregon","41043",6448,82
"17614",2021-08-04,"Malheur","Oregon","41045",3709,67
"17615",2021-08-04,"Marion","Oregon","41047",24842,333
"17616",2021-08-04,"Morrow","Oregon","41049",1250,17
"17617",2021-08-04,"Multnomah","Oregon","41051",42425,642
"17618",2021-08-04,"Polk","Oregon","41053",4404,57
"17619",2021-08-04,"Sherman","Oregon","41055",87,2
"17620",2021-08-04,"Tillamook","Oregon","41057",798,5
"17621",2021-08-04,"Umatilla","Oregon","41059",9883,94
"17622",2021-08-04,"Union","Oregon","41061",1759,24
"17623",2021-08-04,"Wallowa","Oregon","41063",248,6
"17624",2021-08-04,"Wasco","Oregon","41065",1606,31
"17625",2021-08-04,"Washington","Oregon","41067",28176,259
"17626",2021-08-04,"Wheeler","Oregon","41069",49,1
"17627",2021-08-04,"Yamhill","Oregon","41071",5158,82
"17628",2021-08-05,"Baker","Oregon","41001",1172,18
"17629",2021-08-05,"Benton","Oregon","41003",3571,22
"17630",2021-08-05,"Clackamas","Oregon","41005",20437,246
"17631",2021-08-05,"Clatsop","Oregon","41007",1268,11
"17632",2021-08-05,"Columbia","Oregon","41009",2166,32
"17633",2021-08-05,"Coos","Oregon","41011",2439,40
"17634",2021-08-05,"Crook","Oregon","41013",1469,24
"17635",2021-08-05,"Curry","Oregon","41015",877,12
"17636",2021-08-05,"Deschutes","Oregon","41017",10827,87
"17637",2021-08-05,"Douglas","Oregon","41019",4872,94
"17638",2021-08-05,"Gilliam","Oregon","41021",89,1
"17639",2021-08-05,"Grant","Oregon","41023",567,7
"17640",2021-08-05,"Harney","Oregon","41025",469,11
"17641",2021-08-05,"Hood River","Oregon","41027",1292,34
"17642",2021-08-05,"Jackson","Oregon","41029",13297,162
"17643",2021-08-05,"Jefferson","Oregon","41031",2540,42
"17644",2021-08-05,"Josephine","Oregon","41033",4465,76
"17645",2021-08-05,"Klamath","Oregon","41035",5005,79
"17646",2021-08-05,"Lake","Oregon","41037",486,8
"17647",2021-08-05,"Lane","Oregon","41039",15518,176
"17648",2021-08-05,"Lincoln","Oregon","41041",1613,23
"17649",2021-08-05,"Linn","Oregon","41043",6485,82
"17650",2021-08-05,"Malheur","Oregon","41045",3725,68
"17651",2021-08-05,"Marion","Oregon","41047",24924,333
"17652",2021-08-05,"Morrow","Oregon","41049",1272,17
"17653",2021-08-05,"Multnomah","Oregon","41051",42596,642
"17654",2021-08-05,"Polk","Oregon","41053",4454,57
"17655",2021-08-05,"Sherman","Oregon","41055",87,2
"17656",2021-08-05,"Tillamook","Oregon","41057",815,5
"17657",2021-08-05,"Umatilla","Oregon","41059",9970,94
"17658",2021-08-05,"Union","Oregon","41061",1765,28
"17659",2021-08-05,"Wallowa","Oregon","41063",256,6
"17660",2021-08-05,"Wasco","Oregon","41065",1621,31
"17661",2021-08-05,"Washington","Oregon","41067",28275,259
"17662",2021-08-05,"Wheeler","Oregon","41069",50,1
"17663",2021-08-05,"Yamhill","Oregon","41071",5185,82
"17664",2021-08-06,"Baker","Oregon","41001",1179,18
"17665",2021-08-06,"Benton","Oregon","41003",3581,22
"17666",2021-08-06,"Clackamas","Oregon","41005",20511,246
"17667",2021-08-06,"Clatsop","Oregon","41007",1294,11
"17668",2021-08-06,"Columbia","Oregon","41009",2169,32
"17669",2021-08-06,"Coos","Oregon","41011",2463,40
"17670",2021-08-06,"Crook","Oregon","41013",1479,24
"17671",2021-08-06,"Curry","Oregon","41015",893,12
"17672",2021-08-06,"Deschutes","Oregon","41017",10880,87
"17673",2021-08-06,"Douglas","Oregon","41019",4947,94
"17674",2021-08-06,"Gilliam","Oregon","41021",89,1
"17675",2021-08-06,"Grant","Oregon","41023",567,7
"17676",2021-08-06,"Harney","Oregon","41025",472,11
"17677",2021-08-06,"Hood River","Oregon","41027",1302,34
"17678",2021-08-06,"Jackson","Oregon","41029",13438,164
"17679",2021-08-06,"Jefferson","Oregon","41031",2547,42
"17680",2021-08-06,"Josephine","Oregon","41033",4506,76
"17681",2021-08-06,"Klamath","Oregon","41035",5014,79
"17682",2021-08-06,"Lake","Oregon","41037",487,8
"17683",2021-08-06,"Lane","Oregon","41039",15561,177
"17684",2021-08-06,"Lincoln","Oregon","41041",1626,23
"17685",2021-08-06,"Linn","Oregon","41043",6493,82
"17686",2021-08-06,"Malheur","Oregon","41045",3730,68
"17687",2021-08-06,"Marion","Oregon","41047",24994,333
"17688",2021-08-06,"Morrow","Oregon","41049",1285,17
"17689",2021-08-06,"Multnomah","Oregon","41051",42689,642
"17690",2021-08-06,"Polk","Oregon","41053",4472,57
"17691",2021-08-06,"Sherman","Oregon","41055",87,2
"17692",2021-08-06,"Tillamook","Oregon","41057",819,5
"17693",2021-08-06,"Umatilla","Oregon","41059",10030,94
"17694",2021-08-06,"Union","Oregon","41061",1784,28
"17695",2021-08-06,"Wallowa","Oregon","41063",257,6
"17696",2021-08-06,"Wasco","Oregon","41065",1633,31
"17697",2021-08-06,"Washington","Oregon","41067",28353,259
"17698",2021-08-06,"Wheeler","Oregon","41069",53,1
"17699",2021-08-06,"Yamhill","Oregon","41071",5215,82
"17700",2021-08-07,"Baker","Oregon","41001",1179,18
"17701",2021-08-07,"Benton","Oregon","41003",3581,22
"17702",2021-08-07,"Clackamas","Oregon","41005",20511,246
"17703",2021-08-07,"Clatsop","Oregon","41007",1294,11
"17704",2021-08-07,"Columbia","Oregon","41009",2169,32
"17705",2021-08-07,"Coos","Oregon","41011",2463,40
"17706",2021-08-07,"Crook","Oregon","41013",1479,24
"17707",2021-08-07,"Curry","Oregon","41015",893,12
"17708",2021-08-07,"Deschutes","Oregon","41017",10880,87
"17709",2021-08-07,"Douglas","Oregon","41019",4947,94
"17710",2021-08-07,"Gilliam","Oregon","41021",89,1
"17711",2021-08-07,"Grant","Oregon","41023",567,7
"17712",2021-08-07,"Harney","Oregon","41025",472,11
"17713",2021-08-07,"Hood River","Oregon","41027",1302,34
"17714",2021-08-07,"Jackson","Oregon","41029",13438,164
"17715",2021-08-07,"Jefferson","Oregon","41031",2547,42
"17716",2021-08-07,"Josephine","Oregon","41033",4506,76
"17717",2021-08-07,"Klamath","Oregon","41035",5014,79
"17718",2021-08-07,"Lake","Oregon","41037",487,8
"17719",2021-08-07,"Lane","Oregon","41039",15561,177
"17720",2021-08-07,"Lincoln","Oregon","41041",1626,23
"17721",2021-08-07,"Linn","Oregon","41043",6493,82
"17722",2021-08-07,"Malheur","Oregon","41045",3730,68
"17723",2021-08-07,"Marion","Oregon","41047",24994,333
"17724",2021-08-07,"Morrow","Oregon","41049",1285,17
"17725",2021-08-07,"Multnomah","Oregon","41051",42689,642
"17726",2021-08-07,"Polk","Oregon","41053",4472,57
"17727",2021-08-07,"Sherman","Oregon","41055",87,2
"17728",2021-08-07,"Tillamook","Oregon","41057",819,5
"17729",2021-08-07,"Umatilla","Oregon","41059",10030,94
"17730",2021-08-07,"Union","Oregon","41061",1784,28
"17731",2021-08-07,"Wallowa","Oregon","41063",257,6
"17732",2021-08-07,"Wasco","Oregon","41065",1633,31
"17733",2021-08-07,"Washington","Oregon","41067",28353,259
"17734",2021-08-07,"Wheeler","Oregon","41069",53,1
"17735",2021-08-07,"Yamhill","Oregon","41071",5215,82
"17736",2021-08-08,"Baker","Oregon","41001",1179,18
"17737",2021-08-08,"Benton","Oregon","41003",3581,22
"17738",2021-08-08,"Clackamas","Oregon","41005",20511,246
"17739",2021-08-08,"Clatsop","Oregon","41007",1294,11
"17740",2021-08-08,"Columbia","Oregon","41009",2169,32
"17741",2021-08-08,"Coos","Oregon","41011",2463,40
"17742",2021-08-08,"Crook","Oregon","41013",1479,24
"17743",2021-08-08,"Curry","Oregon","41015",893,12
"17744",2021-08-08,"Deschutes","Oregon","41017",10880,87
"17745",2021-08-08,"Douglas","Oregon","41019",4947,94
"17746",2021-08-08,"Gilliam","Oregon","41021",89,1
"17747",2021-08-08,"Grant","Oregon","41023",567,7
"17748",2021-08-08,"Harney","Oregon","41025",472,11
"17749",2021-08-08,"Hood River","Oregon","41027",1302,34
"17750",2021-08-08,"Jackson","Oregon","41029",13438,164
"17751",2021-08-08,"Jefferson","Oregon","41031",2547,42
"17752",2021-08-08,"Josephine","Oregon","41033",4506,76
"17753",2021-08-08,"Klamath","Oregon","41035",5014,79
"17754",2021-08-08,"Lake","Oregon","41037",487,8
"17755",2021-08-08,"Lane","Oregon","41039",15561,177
"17756",2021-08-08,"Lincoln","Oregon","41041",1626,23
"17757",2021-08-08,"Linn","Oregon","41043",6493,82
"17758",2021-08-08,"Malheur","Oregon","41045",3730,68
"17759",2021-08-08,"Marion","Oregon","41047",24994,333
"17760",2021-08-08,"Morrow","Oregon","41049",1285,17
"17761",2021-08-08,"Multnomah","Oregon","41051",42689,642
"17762",2021-08-08,"Polk","Oregon","41053",4472,57
"17763",2021-08-08,"Sherman","Oregon","41055",87,2
"17764",2021-08-08,"Tillamook","Oregon","41057",819,5
"17765",2021-08-08,"Umatilla","Oregon","41059",10030,94
"17766",2021-08-08,"Union","Oregon","41061",1784,28
"17767",2021-08-08,"Wallowa","Oregon","41063",257,6
"17768",2021-08-08,"Wasco","Oregon","41065",1633,31
"17769",2021-08-08,"Washington","Oregon","41067",28353,259
"17770",2021-08-08,"Wheeler","Oregon","41069",53,1
"17771",2021-08-08,"Yamhill","Oregon","41071",5215,82
"17772",2021-08-09,"Baker","Oregon","41001",1185,18
"17773",2021-08-09,"Benton","Oregon","41003",3636,22
"17774",2021-08-09,"Clackamas","Oregon","41005",20767,246
"17775",2021-08-09,"Clatsop","Oregon","41007",1348,11
"17776",2021-08-09,"Columbia","Oregon","41009",2186,32
"17777",2021-08-09,"Coos","Oregon","41011",2509,40
"17778",2021-08-09,"Crook","Oregon","41013",1492,24
"17779",2021-08-09,"Curry","Oregon","41015",900,12
"17780",2021-08-09,"Deschutes","Oregon","41017",11119,87
"17781",2021-08-09,"Douglas","Oregon","41019",5212,95
"17782",2021-08-09,"Gilliam","Oregon","41021",90,2
"17783",2021-08-09,"Grant","Oregon","41023",567,7
"17784",2021-08-09,"Harney","Oregon","41025",474,11
"17785",2021-08-09,"Hood River","Oregon","41027",1317,34
"17786",2021-08-09,"Jackson","Oregon","41029",13487,166
"17787",2021-08-09,"Jefferson","Oregon","41031",2567,42
"17788",2021-08-09,"Josephine","Oregon","41033",4745,79
"17789",2021-08-09,"Klamath","Oregon","41035",5039,79
"17790",2021-08-09,"Lake","Oregon","41037",487,8
"17791",2021-08-09,"Lane","Oregon","41039",16184,179
"17792",2021-08-09,"Lincoln","Oregon","41041",1643,23
"17793",2021-08-09,"Linn","Oregon","41043",6645,82
"17794",2021-08-09,"Malheur","Oregon","41045",3737,68
"17795",2021-08-09,"Marion","Oregon","41047",25107,333
"17796",2021-08-09,"Morrow","Oregon","41049",1311,17
"17797",2021-08-09,"Multnomah","Oregon","41051",43222,642
"17798",2021-08-09,"Polk","Oregon","41053",4497,58
"17799",2021-08-09,"Sherman","Oregon","41055",89,2
"17800",2021-08-09,"Tillamook","Oregon","41057",898,5
"17801",2021-08-09,"Umatilla","Oregon","41059",10115,95
"17802",2021-08-09,"Union","Oregon","41061",1830,28
"17803",2021-08-09,"Wallowa","Oregon","41063",263,6
"17804",2021-08-09,"Wasco","Oregon","41065",1665,32
"17805",2021-08-09,"Washington","Oregon","41067",28459,259
"17806",2021-08-09,"Wheeler","Oregon","41069",53,1
"17807",2021-08-09,"Yamhill","Oregon","41071",5258,84
"17808",2021-08-10,"Baker","Oregon","41001",1218,18
"17809",2021-08-10,"Benton","Oregon","41003",3657,22
"17810",2021-08-10,"Clackamas","Oregon","41005",20906,246
"17811",2021-08-10,"Clatsop","Oregon","41007",1359,11
"17812",2021-08-10,"Columbia","Oregon","41009",2192,32
"17813",2021-08-10,"Coos","Oregon","41011",2581,40
"17814",2021-08-10,"Crook","Oregon","41013",1512,24
"17815",2021-08-10,"Curry","Oregon","41015",955,12
"17816",2021-08-10,"Deschutes","Oregon","41017",11251,88
"17817",2021-08-10,"Douglas","Oregon","41019",5353,96
"17818",2021-08-10,"Gilliam","Oregon","41021",92,2
"17819",2021-08-10,"Grant","Oregon","41023",567,7
"17820",2021-08-10,"Harney","Oregon","41025",480,11
"17821",2021-08-10,"Hood River","Oregon","41027",1324,34
"17822",2021-08-10,"Jackson","Oregon","41029",13756,166
"17823",2021-08-10,"Jefferson","Oregon","41031",2575,42
"17824",2021-08-10,"Josephine","Oregon","41033",4860,80
"17825",2021-08-10,"Klamath","Oregon","41035",5085,79
"17826",2021-08-10,"Lake","Oregon","41037",490,8
"17827",2021-08-10,"Lane","Oregon","41039",16383,179
"17828",2021-08-10,"Lincoln","Oregon","41041",1676,23
"17829",2021-08-10,"Linn","Oregon","41043",6720,82
"17830",2021-08-10,"Malheur","Oregon","41045",3768,68
"17831",2021-08-10,"Marion","Oregon","41047",25421,337
"17832",2021-08-10,"Morrow","Oregon","41049",1326,17
"17833",2021-08-10,"Multnomah","Oregon","41051",43352,642
"17834",2021-08-10,"Polk","Oregon","41053",4539,58
"17835",2021-08-10,"Sherman","Oregon","41055",89,2
"17836",2021-08-10,"Tillamook","Oregon","41057",925,5
"17837",2021-08-10,"Umatilla","Oregon","41059",10217,95
"17838",2021-08-10,"Union","Oregon","41061",1847,28
"17839",2021-08-10,"Wallowa","Oregon","41063",271,6
"17840",2021-08-10,"Wasco","Oregon","41065",1706,33
"17841",2021-08-10,"Washington","Oregon","41067",28593,259
"17842",2021-08-10,"Wheeler","Oregon","41069",53,1
"17843",2021-08-10,"Yamhill","Oregon","41071",5337,84
"17844",2021-08-11,"Baker","Oregon","41001",1243,18
"17845",2021-08-11,"Benton","Oregon","41003",3668,22
"17846",2021-08-11,"Clackamas","Oregon","41005",21049,246
"17847",2021-08-11,"Clatsop","Oregon","41007",1398,11
"17848",2021-08-11,"Columbia","Oregon","41009",2274,32
"17849",2021-08-11,"Coos","Oregon","41011",2604,40
"17850",2021-08-11,"Crook","Oregon","41013",1521,26
"17851",2021-08-11,"Curry","Oregon","41015",969,12
"17852",2021-08-11,"Deschutes","Oregon","41017",11295,88
"17853",2021-08-11,"Douglas","Oregon","41019",5543,99
"17854",2021-08-11,"Gilliam","Oregon","41021",94,2
"17855",2021-08-11,"Grant","Oregon","41023",567,7
"17856",2021-08-11,"Harney","Oregon","41025",482,11
"17857",2021-08-11,"Hood River","Oregon","41027",1330,34
"17858",2021-08-11,"Jackson","Oregon","41029",14004,166
"17859",2021-08-11,"Jefferson","Oregon","41031",2584,42
"17860",2021-08-11,"Josephine","Oregon","41033",4988,81
"17861",2021-08-11,"Klamath","Oregon","41035",5093,79
"17862",2021-08-11,"Lake","Oregon","41037",490,8
"17863",2021-08-11,"Lane","Oregon","41039",16528,179
"17864",2021-08-11,"Lincoln","Oregon","41041",1700,23
"17865",2021-08-11,"Linn","Oregon","41043",6757,82
"17866",2021-08-11,"Malheur","Oregon","41045",3783,68
"17867",2021-08-11,"Marion","Oregon","41047",25532,337
"17868",2021-08-11,"Morrow","Oregon","41049",1347,17
"17869",2021-08-11,"Multnomah","Oregon","41051",43504,642
"17870",2021-08-11,"Polk","Oregon","41053",4591,58
"17871",2021-08-11,"Sherman","Oregon","41055",89,2
"17872",2021-08-11,"Tillamook","Oregon","41057",938,5
"17873",2021-08-11,"Umatilla","Oregon","41059",10337,96
"17874",2021-08-11,"Union","Oregon","41061",1863,28
"17875",2021-08-11,"Wallowa","Oregon","41063",273,6
"17876",2021-08-11,"Wasco","Oregon","41065",1724,33
"17877",2021-08-11,"Washington","Oregon","41067",28790,259
"17878",2021-08-11,"Wheeler","Oregon","41069",56,1
"17879",2021-08-11,"Yamhill","Oregon","41071",5385,84
"17880",2021-08-12,"Baker","Oregon","41001",1249,18
"17881",2021-08-12,"Benton","Oregon","41003",3689,22
"17882",2021-08-12,"Clackamas","Oregon","41005",21251,246
"17883",2021-08-12,"Clatsop","Oregon","41007",1433,11
"17884",2021-08-12,"Columbia","Oregon","41009",2336,33
"17885",2021-08-12,"Coos","Oregon","41011",2658,40
"17886",2021-08-12,"Crook","Oregon","41013",1529,26
"17887",2021-08-12,"Curry","Oregon","41015",991,12
"17888",2021-08-12,"Deschutes","Oregon","41017",11398,88
"17889",2021-08-12,"Douglas","Oregon","41019",5629,99
"17890",2021-08-12,"Gilliam","Oregon","41021",95,2
"17891",2021-08-12,"Grant","Oregon","41023",567,7
"17892",2021-08-12,"Harney","Oregon","41025",485,11
"17893",2021-08-12,"Hood River","Oregon","41027",1341,34
"17894",2021-08-12,"Jackson","Oregon","41029",14419,166
"17895",2021-08-12,"Jefferson","Oregon","41031",2604,42
"17896",2021-08-12,"Josephine","Oregon","41033",5120,82
"17897",2021-08-12,"Klamath","Oregon","41035",5108,79
"17898",2021-08-12,"Lake","Oregon","41037",491,8
"17899",2021-08-12,"Lane","Oregon","41039",16739,179
"17900",2021-08-12,"Lincoln","Oregon","41041",1731,23
"17901",2021-08-12,"Linn","Oregon","41043",6787,82
"17902",2021-08-12,"Malheur","Oregon","41045",3788,68
"17903",2021-08-12,"Marion","Oregon","41047",25679,337
"17904",2021-08-12,"Morrow","Oregon","41049",1361,18
"17905",2021-08-12,"Multnomah","Oregon","41051",43699,642
"17906",2021-08-12,"Polk","Oregon","41053",4635,60
"17907",2021-08-12,"Sherman","Oregon","41055",89,2
"17908",2021-08-12,"Tillamook","Oregon","41057",963,5
"17909",2021-08-12,"Umatilla","Oregon","41059",10458,96
"17910",2021-08-12,"Union","Oregon","41061",1883,29
